source,wire_len,ip_total_len,dnp3_len,tcp_payload_len
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
trace_AB1400L,120,106,43,54
